_id,from,to
69d400827dca6ba0935b217f,BNA,FAR
69d400827dca6ba0935b2180,BNA,FNT
69d400827dca6ba0935b2181,BNA,FSD
69d400827dca6ba0935b2182,BNA,GRR
69d400827dca6ba0935b2183,BNA,GUF
69d400827dca6ba0935b2184,BNA,ILM
69d400827dca6ba0935b2185,BNA,LAL
69d400827dca6ba0935b2186,BNA,MDT
69d400827dca6ba0935b2187,BNA,PGD
69d400827dca6ba0935b2188,BNA,PIE
69d400827dca6ba0935b2189,BNA,PUJ
69d400827dca6ba0935b218a,BNA,PVU
69d400827dca6ba0935b218b,BNA,RFD
69d400827dca6ba0935b218c,BNA,ROC
69d400827dca6ba0935b218d,BNA,SFB
69d400827dca6ba0935b218e,BNA,SYR
69d400827dca6ba0935b218f,BNA,XNA
69d400827dca6ba0935b2190,BNA,ELP
69d400827dca6ba0935b2191,BNA,HDN
69d400827dca6ba0935b2192,BNA,MBJ
69d400827dca6ba0935b2193,BNA,MTJ
69d400827dca6ba0935b2194,BNA,SHV
69d400827dca6ba0935b2195,BNA,SJD
69d400827dca6ba0935b2196,BNA,SJO
69d400827dca6ba0935b2197,BNA,SJU
69d400827dca6ba0935b2198,BNA,AGS
69d400827dca6ba0935b2199,BNA,MHT
69d400827dca6ba0935b219a,BNA,RNO
69d400827dca6ba0935b219b,BNA,YTZ
69d400827dca6ba0935b219c,BND,AEU
69d400827dca6ba0935b219d,BND,DOH
69d400827dca6ba0935b219e,BNE,MNL
69d400827dca6ba0935b219f,BNE,DOH
69d400827dca6ba0935b21a0,BNE,NRT
69d400827dca6ba0935b21a1,BNE,AVV
69d400827dca6ba0935b21a2,BNE,DBO
69d400827dca6ba0935b21a3,BNE,TMW
69d400827dca6ba0935b21a4,BNE,DFW
69d400827dca6ba0935b21a5,BNE,ABX
69d400827dca6ba0935b21a6,BNE,YVR
69d400827dca6ba0935b21a7,BNE,ARM
69d400827dca6ba0935b21a8,BNE,WGA
69d400827dca6ba0935b21a9,BNE,SGN
69d400827dca6ba0935b21aa,BNE,PVG
69d400827dca6ba0935b21ab,BNE,CFS
69d400827dca6ba0935b21ac,BNE,KIX
69d400827dca6ba0935b21ad,BNE,IVR
69d400827dca6ba0935b21ae,BNE,WTB
69d400827dca6ba0935b21af,BNE,SFO
69d400827dca6ba0935b21b0,BNE,CEB
69d400827dca6ba0935b21b1,BNE,AYQ
69d400827dca6ba0935b21b2,BNE,OAG
69d400827dca6ba0935b21b3,BNE,WOL
69d400827dca6ba0935b21b4,BNE,GYB
69d400827dca6ba0935b21b5,BNE,MUA
69d400827dca6ba0935b21b6,BNE,WEI
69d400827dca6ba0935b21b7,BNE,ROR
69d400827dca6ba0935b21b8,BNE,RAR
69d400827dca6ba0935b21b9,BNN,BOO
69d400827dca6ba0935b21ba,BNX,DTM
69d400827dca6ba0935b21bb,BNX,GOT
69d400827dca6ba0935b21bc,BNX,ARN
69d400827dca6ba0935b21bd,BNX,FKB
69d400827dca6ba0935b21be,BNX,FMM
69d400827dca6ba0935b21bf,BNX,MLH
69d400827dca6ba0935b21c0,BNX,VIE
69d400827dca6ba0935b21c1,BNX,CRL
69d400827dca6ba0935b21c2,BOD,IST
69d400827dca6ba0935b21c3,BOD,FRA
69d400827dca6ba0935b21c4,BOD,ORN
69d400827dca6ba0935b21c5,BOD,MAH
69d400827dca6ba0935b21c6,BOD,ATH
69d400827dca6ba0935b21c7,BOD,ORK
69d400827dca6ba0935b21c8,BOD,IBZ
69d400827dca6ba0935b21c9,BOD,GLA
69d400827dca6ba0935b21ca,BOD,TIA
69d400827dca6ba0935b21cb,BOD,LUX
69d400827dca6ba0935b21cc,BOD,VLC
69d400827dca6ba0935b21cd,BOD,MAN
69d400827dca6ba0935b21ce,BOD,VIE
69d400827dca6ba0935b21cf,BOD,PRG
69d400827dca6ba0935b21d0,BOD,RBA
69d400827dca6ba0935b21d1,BOD,TNG
69d400827dca6ba0935b21d2,BOD,OTP
69d400827dca6ba0935b21d3,BOD,HRG
69d400827dca6ba0935b21d4,BOD,AHO
69d400827dca6ba0935b21d5,BOD,BER
69d400827dca6ba0935b21d6,BOD,BFS
69d400827dca6ba0935b21d7,BOD,BHX
69d400827dca6ba0935b21d8,BOD,BRI
69d400827dca6ba0935b21d9,BOD,BUD
69d400827dca6ba0935b21da,BOD,CPH
69d400827dca6ba0935b21db,BOD,DJE
69d400827dca6ba0935b21dc,BOD,FAO
69d400827dca6ba0935b21dd,BOD,ESU
69d400827dca6ba0935b21de,BOD,FEZ
69d400827dca6ba0935b21df,BOD,FNC
69d400827dca6ba0935b21e0,BOD,AGA
69d400827dca6ba0935b21e1,BOD,LPA
69d400827dca6ba0935b21e2,BOD,VIL
69d400827dca6ba0935b21e3,BOD,ALC
69d400827dca6ba0935b21e4,BOD,ACE
69d400827dca6ba0935b21e5,BOD,FUE
69d400827dca6ba0935b21e6,BOD,MLA
69d400827dca6ba0935b21e7,BOD,BVC
69d400827dca6ba0935b21e8,BOD,SPU
69d400827dca6ba0935b21e9,BOD,CAG
69d400827dca6ba0935b21ea,BOD,CFU
69d400827dca6ba0935b21eb,BOD,FDF
69d400827dca6ba0935b21ec,BOD,DBV
69d400827dca6ba0935b21ed,BOD,OSL
69d400827dca6ba0935b21ee,BOD,NAP
69d400827dca6ba0935b21ef,BOD,DSS
69d400827dca6ba0935b21f0,BOD,MPL
69d400827dca6ba0935b21f1,BOG,PTX
69d400827dca6ba0935b21f2,BOG,AEP
69d400827dca6ba0935b21f3,BOG,NLU
69d400827dca6ba0935b21f4,BOG,TCO
69d400827dca6ba0935b21f5,BOG,YUL
69d400827dca6ba0935b21f6,BOG,MTY
69d400827dca6ba0935b21f7,BOG,COR
69d400827dca6ba0935b21f8,BOG,CUZ
69d400827dca6ba0935b21f9,BOG,LHR
69d400827dca6ba0935b21fa,BOG,ORD
69d400827dca6ba0935b21fb,BOG,TPA
69d400827dca6ba0935b21fc,BOG,VVI
69d400827dca6ba0935b21fd,BOG,BLB
69d400827dca6ba0935b21fe,BOG,GDL
69d400827dca6ba0935b21ff,BOG,MAO
69d400827dca6ba0935b2200,BOG,MVD
69d400827dca6ba0935b2201,BOG,VLN
69d400827dca6ba0935b2202,BOG,ASU
69d400827dca6ba0935b2203,BOG,BEL
69d400827dca6ba0935b2204,BOG,BOS
69d400827dca6ba0935b2205,BOG,BSB
69d400827dca6ba0935b2206,BOG,GEO
69d400827dca6ba0935b2207,BOG,HAY
69d400827dca6ba0935b2208,BOG,LMC
69d400827dca6ba0935b2209,BOG,MBJ
69d400827dca6ba0935b220a,BOG,TLU
69d400827dca6ba0935b220b,BOG,LQM
69d400827dca6ba0935b220c,BOH,EDI
69d400827dca6ba0935b220d,BOH,RMU
69d400827dca6ba0935b220e,BOH,WRO
69d400827dca6ba0935b220f,BOH,EGC
69d400827dca6ba0935b2210,BOH,VIE
69d400827dca6ba0935b2211,BOH,TPS
69d400827dca6ba0935b2212,BOH,DLM
69d400827dca6ba0935b2213,BOH,KRK
69d400827dca6ba0935b2214,BOH,ZAD
69d400827dca6ba0935b2215,BOH,AYT
69d400827dca6ba0935b2216,BOH,PRG
69d400827dca6ba0935b2217,BOH,ZTH
69d400827dca6ba0935b2218,BOH,MAH
69d400827dca6ba0935b2219,BOH,KEF
69d400827dca6ba0935b221a,BOH,HER
69d400827dca6ba0935b221b,BOH,GVA
69d400827dca6ba0935b221c,BOH,FNC
69d400827dca6ba0935b221d,BOH,CFU
69d400827dca6ba0935b221e,BOH,AGA
69d400827dca6ba0935b221f,BOH,KGS
69d400827dca6ba0935b2220,BOI,DFW
69d400827dca6ba0935b2221,BOI,ATL
69d400827dca6ba0935b2222,BOI,SNA
69d400827dca6ba0935b2223,BOI,ONT
69d400827dca6ba0935b2224,BOI,BUR
69d400827dca6ba0935b2225,BOI,BZN
69d400827dca6ba0935b2226,BOI,PSP
69d400827dca6ba0935b2227,BOI,PUW
69d400827dca6ba0935b2228,BOI,AZA
69d400827dca6ba0935b2229,BOI,MDW
69d400827dca6ba0935b222a,BOI,DAL
69d400827dca6ba0935b222b,BOI,ANC
69d400827dca6ba0935b222c,BOJ,PRG
69d400827dca6ba0935b222d,BOJ,AMS
69d400827dca6ba0935b222e,BOJ,BUD
69d400827dca6ba0935b222f,BOJ,HAM
69d400827dca6ba0935b2230,BOJ,BER
69d400827dca6ba0935b2231,BOJ,BRQ
69d400827dca6ba0935b2232,BOJ,CGN
69d400827dca6ba0935b2233,BOJ,OSR
69d400827dca6ba0935b2234,BOJ,KTW
69d400827dca6ba0935b2235,BOJ,TLV
69d400827dca6ba0935b2236,BOJ,BHX
69d400827dca6ba0935b2237,BOJ,STR
69d400827dca6ba0935b2238,BOJ,KSC
69d400827dca6ba0935b2239,BOJ,DUS
69d400827dca6ba0935b223a,BOJ,RIX
69d400827dca6ba0935b223b,BOJ,VIE
69d400827dca6ba0935b223c,BOJ,WAW
69d400827dca6ba0935b223d,BOJ,POZ
69d400827dca6ba0935b223e,BOJ,MAN
69d400827dca6ba0935b223f,BOJ,LPL
69d400827dca6ba0935b2240,BOJ,LUZ
69d400827dca6ba0935b2241,BOJ,ARN
69d400827dca6ba0935b2242,BOJ,MUC
69d400827dca6ba0935b2243,BOJ,NCL
69d400827dca6ba0935b2244,BOJ,LGW
69d400827dca6ba0935b2245,BOJ,KRK
69d400827dca6ba0935b2246,BOJ,GDN
69d400827dca6ba0935b2247,BOJ,TLL
69d400827dca6ba0935b2248,BOJ,EDI
69d400827dca6ba0935b2249,BOJ,STN
69d400827dca6ba0935b224a,BOJ,SZG
69d400827dca6ba0935b224b,BOJ,WMI
69d400827dca6ba0935b224c,BOJ,LUX
69d400827dca6ba0935b224d,BOJ,LBA
69d400827dca6ba0935b224e,BOJ,KUN
69d400827dca6ba0935b224f,BOJ,HAJ
69d400827dca6ba0935b2250,BOJ,GLA
69d400827dca6ba0935b2251,BOJ,FRA
69d400827dca6ba0935b2252,BOJ,EMA
69d400827dca6ba0935b2253,BOJ,BTS
69d400827dca6ba0935b2254,BOJ,BRS
69d400827dca6ba0935b2255,BOJ,ORY
69d400827dca6ba0935b2256,BOJ,LIL
69d400827dca6ba0935b2257,BOJ,FCO
69d400827dca6ba0935b2258,BOM,GOX
69d400827dca6ba0935b2259,BOM,HSR
69d400827dca6ba0935b225a,BOM,IXB
69d400827dca6ba0935b225b,BOM,HKT
69d400827dca6ba0935b225c,BOM,DED
69d400827dca6ba0935b225d,BOM,DBR
69d400827dca6ba0935b225e,BOM,GOP
69d400827dca6ba0935b225f,BOM,IXR
69d400827dca6ba0935b2260,BOM,HDO
69d400827dca6ba0935b2261,BOM,KLH
69d400827dca6ba0935b2262,BOM,VGA
69d400827dca6ba0935b2263,BOM,FCO
69d400827dca6ba0935b2264,BOM,AIP
69d400827dca6ba0935b2265,BOM,AYJ
69d400827dca6ba0935b2266,BOM,CGK
69d400827dca6ba0935b2267,BOM,DMK
69d400827dca6ba0935b2268,BOM,FJR
69d400827dca6ba0935b2269,BOM,GYD
69d400827dca6ba0935b226a,BOM,HAN
69d400827dca6ba0935b226b,BOM,IXG
69d400827dca6ba0935b226c,BOM,IXL
69d400827dca6ba0935b226d,BOM,IXM
69d400827dca6ba0935b226e,BOM,IXZ
69d400827dca6ba0935b226f,BOM,JRG
69d400827dca6ba0935b2270,BOM,JSA
69d400827dca6ba0935b2271,BOM,KBV
69d400827dca6ba0935b2272,BOM,KNU
69d400827dca6ba0935b2273,BOM,MED
69d400827dca6ba0935b2274,BOM,MLE
69d400827dca6ba0935b2275,BOM,RKT
69d400827dca6ba0935b2276,BOM,SGN
69d400827dca6ba0935b2277,BOM,TIR
69d400827dca6ba0935b2278,BOM,JFK
69d400827dca6ba0935b2279,BOM,AVR
69d400827dca6ba0935b227a,BOM,IXY
69d400827dca6ba0935b227b,BOM,JLG
69d400827dca6ba0935b227c,BOM,MAN
69d400827dca6ba0935b227d,BOM,BEK
69d400827dca6ba0935b227e,BOM,CNN
69d400827dca6ba0935b227f,BOM,DAR
69d400827dca6ba0935b2280,BOM,RDP
69d400827dca6ba0935b2281,BOM,SEZ
69d400827dca6ba0935b2282,BOM,SSE
69d400827dca6ba0935b2283,BOM,ALA
69d400827dca6ba0935b2284,BOM,ATH
69d400827dca6ba0935b2285,BOM,CPH
69d400827dca6ba0935b2286,BOM,DGH
69d400827dca6ba0935b2287,BOM,EBB
69d400827dca6ba0935b2288,BOM,RJA
69d400827dca6ba0935b2289,BOM,TAS
69d400827dca6ba0935b228a,BOM,TBS
69d400827dca6ba0935b228b,BOM,TRZ
69d400827dca6ba0935b228c,BOM,NDC
69d400827dca6ba0935b228d,BOM,PBD
69d400827dca6ba0935b228e,BOM,WAW
69d400827dca6ba0935b228f,BOM,HND
69d400827dca6ba0935b2290,BON,MIA
69d400827dca6ba0935b2291,BON,JBQ
69d400827dca6ba0935b2292,BON,SDQ
69d400827dca6ba0935b2293,BON,SXM
69d400827dca6ba0935b2294,BON,YYZ
69d400827dca6ba0935b2295,BOO,VRY
69d400827dca6ba0935b2296,BOO,HEL
69d400827dca6ba0935b2297,BOO,CPH
69d400827dca6ba0935b2298,BOO,ARN
69d400827dca6ba0935b2299,BOO,MUC
69d400827dca6ba0935b229a,BOO,FRA
69d400827dca6ba0935b229b,BOR,VTE
69d400827dca6ba0935b229c,BOS,MSS
69d400827dca6ba0935b229d,BOS,SRQ
69d400827dca6ba0935b229e,BOS,EDI
69d400827dca6ba0935b229f,BOS,SDF
69d400827dca6ba0935b22a0,BOS,BZN
69d400827dca6ba0935b22a1,BOS,ILM
69d400827dca6ba0935b22a2,BOS,ORF
69d400827dca6ba0935b22a3,BOS,CPH
69d400827dca6ba0935b22a4,BOS,EYW
69d400827dca6ba0935b22a5,BOS,ATH
69d400827dca6ba0935b22a6,BOS,AUH
69d400827dca6ba0935b22a7,BOS,BCN
69d400827dca6ba0935b22a8,BOS,DAB
69d400827dca6ba0935b22a9,BOS,DAL
69d400827dca6ba0935b22aa,BOS,DOH
69d400827dca6ba0935b22ab,BOS,HKG
69d400827dca6ba0935b22ac,BOS,ICN
69d400827dca6ba0935b22ad,BOS,IST
69d400827dca6ba0935b22ae,BOS,LGW
69d400827dca6ba0935b22af,BOS,LIR
69d400827dca6ba0935b22b0,BOS,MEM
69d400827dca6ba0935b22b1,BOS,MEX
69d400827dca6ba0935b22b2,BOS,SAT
69d400827dca6ba0935b22b3,BOS,VPS
69d400827dca6ba0935b22b4,BOS,VRB
69d400827dca6ba0935b22b5,BOS,AGS
69d400827dca6ba0935b22b6,BOS,GRU
69d400827dca6ba0935b22b7,BOS,HDN
69d400827dca6ba0935b22b8,BOS,HNL
69d400827dca6ba0935b22b9,BOS,MBJ
69d400827dca6ba0935b22ba,BOS,MSN
69d400827dca6ba0935b22bb,BOS,MXP
69d400827dca6ba0935b22bc,BOS,SAL
69d400827dca6ba0935b22bd,BOS,BOG
69d400827dca6ba0935b22be,BOS,BRU
69d400827dca6ba0935b22bf,BOS,VIE
69d400827dca6ba0935b22c0,BOS,YVR
69d400827dca6ba0935b22c1,BOS,AVL
69d400827dca6ba0935b22c2,BOS,AXA
69d400827dca6ba0935b22c3,BOS,DSM
69d400827dca6ba0935b22c4,BOS,GRR
69d400827dca6ba0935b22c5,BOS,OPO
69d400827dca6ba0935b22c6,BOS,TLV
69d400827dca6ba0935b22c7,BOS,TVC
69d400827dca6ba0935b22c8,BOS,TYS
69d400827dca6ba0935b22c9,BOS,BGI
69d400827dca6ba0935b22ca,BOS,CAP
69d400827dca6ba0935b22cb,BOS,ECP
69d400827dca6ba0935b22cc,BOS,GCM
69d400827dca6ba0935b22cd,BOS,HHH
69d400827dca6ba0935b22ce,BOS,PNS
69d400827dca6ba0935b22cf,BOS,POP
69d400827dca6ba0935b22d0,BOS,SBN
69d400827dca6ba0935b22d1,BOS,TER
69d400827dca6ba0935b22d2,BOS,UVF
69d400827dca6ba0935b22d3,BOS,YYC
69d400827dca6ba0935b22d4,BOS,ANC
69d400827dca6ba0935b22d5,BOS,NCE
69d400827dca6ba0935b22d6,BPA,CEB
69d400827dca6ba0935b22d7,BPE,PVG
69d400827dca6ba0935b22d8,BPE,SJW
69d400827dca6ba0935b22d9,BPE,TFU
69d400827dca6ba0935b22da,BPE,XIY
69d400827dca6ba0935b22db,BPE,HGH
69d400827dca6ba0935b22dc,BPG,CGB
69d400827dca6ba0935b22dd,BPL,AAT
69d400827dca6ba0935b22de,BPL,AKU
69d400827dca6ba0935b22df,BPL,ACF
69d400827dca6ba0935b22e0,BPL,KCA
69d400827dca6ba0935b22e1,BPL,KRL
69d400827dca6ba0935b22e2,BPL,KRY
69d400827dca6ba0935b22e3,BPL,TCG
69d400827dca6ba0935b22e4,BPL,TFU
69d400827dca6ba0935b22e5,BPL,TLQ
69d400827dca6ba0935b22e6,BPL,XIY
69d400827dca6ba0935b22e7,BPL,QSZ
69d400827dca6ba0935b22e8,BPL,KHG
69d400827dca6ba0935b22e9,BPL,HTN
69d400827dca6ba0935b22ea,BPL,LHW
69d400827dca6ba0935b22eb,BPL,WUH
69d400827dca6ba0935b22ec,BPN,YIA
69d400827dca6ba0935b22ed,BPN,GHS
69d400827dca6ba0935b22ee,BPN,MJU
69d400827dca6ba0935b22ef,BPN,LOP
69d400827dca6ba0935b22f0,BPN,PNK
69d400827dca6ba0935b22f1,BPN,PKY
69d400827dca6ba0935b22f2,BPN,LNU
69d400827dca6ba0935b22f3,BPN,TJS
69d400827dca6ba0935b22f4,BPN,BWN
69d400827dca6ba0935b22f5,BPN,APD
69d400827dca6ba0935b22f6,BPS,GIG
69d400827dca6ba0935b22f7,BPS,BSB
69d400827dca6ba0935b22f8,BPS,AEP
69d400827dca6ba0935b22f9,BPS,RAO
69d400827dca6ba0935b22fa,BPS,GYN
69d400827dca6ba0935b22fb,BPS,SJP
69d400827dca6ba0935b22fc,BPS,UDI
69d400827dca6ba0935b22fd,BPS,EZE
69d400827dca6ba0935b22fe,BPS,JTC
69d400827dca6ba0935b22ff,BPS,PPB
69d400827dca6ba0935b2300,BPX,CKG
69d400827dca6ba0935b2301,BPX,XIY
69d400827dca6ba0935b2302,BPX,MIG
69d400827dca6ba0935b2303,BQB,MEL
69d400827dca6ba0935b2304,BQB,SYD
69d400827dca6ba0935b2305,BQJ,YKS
69d400827dca6ba0935b2306,BQS,OVB
69d400827dca6ba0935b2307,BQS,KJA
69d400827dca6ba0935b2308,BQS,SVX
69d400827dca6ba0935b2309,BQS,UUS
69d400827dca6ba0935b230a,BQS,SVO
69d400827dca6ba0935b230b,BQS,UUD
69d400827dca6ba0935b230c,BQS,PKC
69d400827dca6ba0935b230d,BQS,TYD
69d400827dca6ba0935b230e,BQS,PKX
69d400827dca6ba0935b230f,BQS,IKT
69d400827dca6ba0935b2310,BQS,GDX
69d400827dca6ba0935b2311,BQS,EYA
69d400827dca6ba0935b2312,BQT,SVO
69d400827dca6ba0935b2313,BQT,LED
69d400827dca6ba0935b2314,BQW,HCQ
69d400827dca6ba0935b2315,BRA,CNF
69d400827dca6ba0935b2316,BRC,GRU
69d400827dca6ba0935b2317,BRC,FTE
69d400827dca6ba0935b2318,BRC,VCP
69d400827dca6ba0935b2319,BRC,CNF
69d400827dca6ba0935b231a,BRC,MVD
69d400827dca6ba0935b231b,BRC,ROS
69d400827dca6ba0935b231c,BRC,POA
69d400827dca6ba0935b231d,BRC,SCL
69d400827dca6ba0935b231e,BRE,SAW
69d400827dca6ba0935b231f,BRE,ZAD
69d400827dca6ba0935b2320,BRE,RMO
69d400827dca6ba0935b2321,BRE,HER
69d400827dca6ba0935b2322,BRE,BJV
69d400827dca6ba0935b2323,BRI,VIE
69d400827dca6ba0935b2324,BRI,SOF
69d400827dca6ba0935b2325,BRI,KRK
69d400827dca6ba0935b2326,BRI,KTW
69d400827dca6ba0935b2327,BRI,LYS
69d400827dca6ba0935b2328,BRI,ORY
69d400827dca6ba0935b2329,BRI,IST
69d400827dca6ba0935b232a,BRI,ATH
69d400827dca6ba0935b232b,BRI,POZ
69d400827dca6ba0935b232c,BRI,WAW
69d400827dca6ba0935b232d,BRI,WMI
69d400827dca6ba0935b232e,BRI,BTS
69d400827dca6ba0935b232f,BRI,DBV
69d400827dca6ba0935b2330,BRI,JMK
69d400827dca6ba0935b2331,BRI,SSH
69d400827dca6ba0935b2332,BRI,BBU
69d400827dca6ba0935b2333,BRI,BEG
69d400827dca6ba0935b2334,BRI,CFU
69d400827dca6ba0935b2335,BRI,KUN
69d400827dca6ba0935b2336,BRI,LUX
69d400827dca6ba0935b2337,BRI,MAD
69d400827dca6ba0935b2338,BRI,NUE
69d400827dca6ba0935b2339,BRI,OLB
69d400827dca6ba0935b233a,BRI,TSR
69d400827dca6ba0935b233b,BRI,ZRH
69d400827dca6ba0935b233c,BRI,AHO
69d400827dca6ba0935b233d,BRI,BOD
69d400827dca6ba0935b233e,BRI,BRU
69d400827dca6ba0935b233f,BRI,CLJ
69d400827dca6ba0935b2340,BRI,EDI
69d400827dca6ba0935b2341,BRI,HER
69d400827dca6ba0935b2342,BRI,MRS
69d400827dca6ba0935b2343,BRI,RHO
69d400827dca6ba0935b2344,BRI,RMO
69d400827dca6ba0935b2345,BRI,SKP
69d400827dca6ba0935b2346,BRI,SPU
69d400827dca6ba0935b2347,BRI,TLS
69d400827dca6ba0935b2348,BRI,WRO
69d400827dca6ba0935b2349,BRI,AGP
69d400827dca6ba0935b234a,BRI,ALC
69d400827dca6ba0935b234b,BRI,BER
69d400827dca6ba0935b234c,BRI,BIO
69d400827dca6ba0935b234d,BRI,BRS
69d400827dca6ba0935b234e,BRI,BSL
69d400827dca6ba0935b234f,BRI,CRA
69d400827dca6ba0935b2350,BRI,EVN
69d400827dca6ba0935b2351,BRI,FRA
69d400827dca6ba0935b2352,BRI,GRO
69d400827dca6ba0935b2353,BRI,GVA
69d400827dca6ba0935b2354,BRI,HAM
69d400827dca6ba0935b2355,BRI,IBZ
69d400827dca6ba0935b2356,BRI,JSI
69d400827dca6ba0935b2357,BRI,JTR
69d400827dca6ba0935b2358,BRI,LNZ
69d400827dca6ba0935b2359,BRI,NCE
69d400827dca6ba0935b235a,BRI,OMO
69d400827dca6ba0935b235b,BRI,PVK
69d400827dca6ba0935b235c,BRI,TPS
69d400827dca6ba0935b235d,BRI,ZAD
69d400827dca6ba0935b235e,BRI,ARN
69d400827dca6ba0935b235f,BRI,CHQ
69d400827dca6ba0935b2360,BRI,CPH
69d400827dca6ba0935b2361,BRI,EFL
69d400827dca6ba0935b2362,BRI,KGS
69d400827dca6ba0935b2363,BRI,NTE
69d400827dca6ba0935b2364,BRI,OPO
69d400827dca6ba0935b2365,BRI,OSL
69d400827dca6ba0935b2366,BRI,PSR
69d400827dca6ba0935b2367,BRI,PUJ
69d400827dca6ba0935b2368,BRI,TFS
69d400827dca6ba0935b2369,BRI,ZNZ
69d400827dca6ba0935b236a,BRI,ZTH
69d400827dca6ba0935b236b,BRI,EWR
69d400827dca6ba0935b236c,BRI,LIL
69d400827dca6ba0935b236d,BRI,MAN
69d400827dca6ba0935b236e,BRI,RMF
69d400827dca6ba0935b236f,BRK,DBO
69d400827dca6ba0935b2370,BRM,SDQ
69d400827dca6ba0935b2371,BRM,SVZ
69d400827dca6ba0935b2372,BRN,HER
69d400827dca6ba0935b2373,BRN,CAG
69d400827dca6ba0935b2374,BRN,DJE
69d400827dca6ba0935b2375,BRN,KGS
69d400827dca6ba0935b2376,BRN,LCA
69d400827dca6ba0935b2377,BRN,MIR
69d400827dca6ba0935b2378,BRN,RHO
69d400827dca6ba0935b2379,BRN,XRY
69d400827dca6ba0935b237a,BRO,MTY
69d400827dca6ba0935b237b,BRO,MCO
69d400827dca6ba0935b237c,BRQ,AYT
69d400827dca6ba0935b237d,BRQ,BOJ
69d400827dca6ba0935b237e,BRQ,BGY
69d400827dca6ba0935b237f,BRQ,AGP
69d400827dca6ba0935b2380,BRQ,CFU
69d400827dca6ba0935b2381,BRQ,HER
69d400827dca6ba0935b2382,BRQ,HRG
69d400827dca6ba0935b2383,BRQ,KGS
69d400827dca6ba0935b2384,BRQ,VAR
69d400827dca6ba0935b2385,BRQ,ZTH
69d400827dca6ba0935b2386,BRQ,HKT
69d400827dca6ba0935b2387,BRQ,MXP
69d400827dca6ba0935b2388,BRQ,RHO
69d400827dca6ba0935b2389,BRQ,RMF
69d400827dca6ba0935b238a,BRQ,SUF
69d400827dca6ba0935b238b,BRS,OPO
69d400827dca6ba0935b238c,BRS,RHO
69d400827dca6ba0935b238d,BRS,VCE
69d400827dca6ba0935b238e,BRS,HRG
69d400827dca6ba0935b238f,BRS,AGA
69d400827dca6ba0935b2390,BRS,BER
69d400827dca6ba0935b2391,BRS,LCA
69d400827dca6ba0935b2392,BRS,MRS
69d400827dca6ba0935b2393,BRS,NAP
69d400827dca6ba0935b2394,BRS,RMU
69d400827dca6ba0935b2395,BRS,SPU
69d400827dca6ba0935b2396,BRS,SSH
69d400827dca6ba0935b2397,BRS,BIO
69d400827dca6ba0935b2398,BRS,DBV
69d400827dca6ba0935b2399,BRS,INN
69d400827dca6ba0935b239a,BRS,ATH
69d400827dca6ba0935b239b,BRS,BGO
69d400827dca6ba0935b239c,BRS,BHD
69d400827dca6ba0935b239d,BRS,BRI
69d400827dca6ba0935b239e,BRS,BZG
69d400827dca6ba0935b239f,BRS,CTA
69d400827dca6ba0935b23a0,BRS,EFL
69d400827dca6ba0935b23a1,BRS,GIB
69d400827dca6ba0935b23a2,BRS,IOM
69d400827dca6ba0935b23a3,BRS,IST
69d400827dca6ba0935b23a4,BRS,LEI
69d400827dca6ba0935b23a5,BRS,LRH
69d400827dca6ba0935b23a6,BRS,OLB
69d400827dca6ba0935b23a7,BRS,OTP
69d400827dca6ba0935b23a8,BRS,PMO
69d400827dca6ba0935b23a9,BRS,PUY
69d400827dca6ba0935b23aa,BRS,RVN
69d400827dca6ba0935b23ab,BRS,SAW
69d400827dca6ba0935b23ac,BRS,SID
69d400827dca6ba0935b23ad,BRS,SOF
69d400827dca6ba0935b23ae,BRS,SZG
69d400827dca6ba0935b23af,BRS,TIV
69d400827dca6ba0935b23b0,BRS,TRN
69d400827dca6ba0935b23b1,BRS,VRN
69d400827dca6ba0935b23b2,BRS,ZTH
69d400827dca6ba0935b23b3,BRS,ADB
69d400827dca6ba0935b23b4,BRS,BOJ
69d400827dca6ba0935b23b5,BRS,BSL
69d400827dca6ba0935b23b6,BRS,CGN
69d400827dca6ba0935b23b7,BRS,CMF
69d400827dca6ba0935b23b8,BRS,EXT
69d400827dca6ba0935b23b9,BRS,GNB
69d400827dca6ba0935b23ba,BRS,JSI
69d400827dca6ba0935b23bb,BRS,JTR
69d400827dca6ba0935b23bc,BRS,KGS
69d400827dca6ba0935b23bd,BRS,KLX
69d400827dca6ba0935b23be,BRS,LYS
69d400827dca6ba0935b23bf,BRS,PVK
69d400827dca6ba0935b23c0,BRS,SKG
69d400827dca6ba0935b23c1,BRS,TOS
69d400827dca6ba0935b23c2,BRS,VIE
69d400827dca6ba0935b23c3,BRS,SVQ
69d400827dca6ba0935b23c4,BRU,BER
69d400827dca6ba0935b23c5,BRU,DXB
69d400827dca6ba0935b23c6,BRU,DSS
69d400827dca6ba0935b23c7,BRU,HRG
69d400827dca6ba0935b23c8,BRU,ADD
69d400827dca6ba0935b23c9,BRU,RBA
69d400827dca6ba0935b23ca,BRU,PVG
69d400827dca6ba0935b23cb,BRU,JED
69d400827dca6ba0935b23cc,BRU,LCA
69d400827dca6ba0935b23cd,BRU,ACC
69d400827dca6ba0935b23ce,BRU,EVN
69d400827dca6ba0935b23cf,BRU,HKG
69d400827dca6ba0935b23d0,BRU,KRK
69d400827dca6ba0935b23d1,BRU,SIN
